"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/26/2024 11:18:31:264 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"17410","10","1","0.1","no-visualization","500","300","500","3.164","3.6","0.39822638556835505","true"
"17413","3","1","0.2","no-visualization","500","300","500","1.366","3.864","0.33889768317516394","true"
"17412","2","1","0.2","no-visualization","500","300","500","1.178","3.726","0.3345287443267775","true"
"17414","4","1","0.2","no-visualization","500","300","500","1.444","3.548","0.3466411051371608","true"
"17417","7","1","0.2","no-visualization","500","300","500","1.96","3.756","0.32961110047846903","true"
"17415","5","1","0.2","no-visualization","500","300","500","1.596","3.62","0.33289548684463216","true"
"17416","6","1","0.2","no-visualization","500","300","500","1.77","3.668","0.3415328843904995","true"
"17419","9","1","0.2","no-visualization","500","300","500","2.328","3.662","0.36121999596855525","true"
"17420","10","1","0.2","no-visualization","500","300","500","2.436","3.588","0.3538680227057708","true"
"17421","1","1","0.3","no-visualization","500","300","500","1","3.582","0.22499824476513075","true"
"17418","8","1","0.2","no-visualization","500","300","500","2.104","3.696","0.3477562765103748","true"
"17423","3","1","0.3","no-visualization","500","300","500","1.332","3.49","0.3079938524824313","true"
"17422","2","1","0.3","no-visualization","500","300","500","1.184","3.656","0.27956348042728185","true"
"17424","4","1","0.3","no-visualization","500","300","500","1.496","3.486","0.3187190195188381","true"
"17427","7","1","0.3","no-visualization","500","300","500","2.02","3.452","0.32800888514893156","true"
"17425","5","1","0.3","no-visualization","500","300","500","1.6","3.67","0.3235202400893356","true"
"17431","1","1","0.4","no-visualization","500","300","500","1","3.528","0.23107256381441646","true"
"17430","10","1","0.3","no-visualization","500","300","500","2.306","3.562","0.3503332836562337","true"
"17426","6","1","0.3","no-visualization","500","300","500","1.75","3.61","0.31050635650527497","true"
"17428","8","1","0.3","no-visualization","500","300","500","1.936","3.676","0.32547720693793997","true"
"17433","3","1","0.4","no-visualization","500","300","500","1.418","3.626","0.3549603181648702","true"
"17432","2","1","0.4","no-visualization","500","300","500","1.258","3.512","0.3360530967514718","true"
"17436","6","1","0.4","no-visualization","500","300","500","1.816","3.58","0.3799315276191901","true"
"17435","5","1","0.4","no-visualization","500","300","500","1.64","3.754","0.37126367946387195","true"
"17429","9","1","0.3","no-visualization","500","300","500","2.168","3.664","0.32948541661547553","true"
"17434","4","1","0.4","no-visualization","500","300","500","1.526","3.69","0.3685356806035837","true"
"17437","7","1","0.4","no-visualization","500","300","500","2.094","3.696","0.3935075397801447","true"
"17439","9","1","0.4","no-visualization","500","300","500","2.094","3.496","0.40858351237829826","true"
"17438","8","1","0.4","no-visualization","500","300","500","2.1","3.636","0.378658714775608","true"
"17441","1","1","0.5","no-visualization","500","300","500","1","3.562","0.2608355604958556","true"
"17440","10","1","0.4","no-visualization","500","300","500","2.342","3.68","0.40081037332573355","true"
"17442","2","1","0.5","no-visualization","500","300","500","1.324","3.704","0.40321198595293567","true"
"17444","4","1","0.5","no-visualization","500","300","500","1.6","3.714","0.4386076583210609","true"
"17445","5","1","0.5","no-visualization","500","300","500","1.71","3.912","0.452117691694806","true"
"17443","3","1","0.5","no-visualization","500","300","500","1.484","3.676","0.443707768644005","true"
"17446","6","1","0.5","no-visualization","500","300","500","1.916","3.73","0.45872612249928135","true"
"17448","8","1","0.5","no-visualization","500","300","500","2.11","3.67","0.46237144390767565","true"
"17447","7","1","0.5","no-visualization","500","300","500","1.956","3.622","0.44991776583618326","true"
"17449","9","1","0.5","no-visualization","500","300","500","2.208","3.718","0.4680635906040271","true"
"17450","10","1","0.5","no-visualization","500","300","500","2.32","3.824","0.45789801605456926","true"
"17451","1","1","0.6","no-visualization","500","300","500","1","3.578","0.26284831540539266","true"
"17452","2","1","0.6","no-visualization","500","300","500","1.426","3.81","0.4330828729281771","true"
"17454","4","1","0.6","no-visualization","500","300","500","1.75","3.818","0.46778670150987245","true"
"17455","5","1","0.6","no-visualization","500","300","500","1.672","3.78","0.44215182628741045","true"
"17456","6","1","0.6","no-visualization","500","300","500","1.866","3.696","0.45498900208381543","true"
"17453","3","1","0.6","no-visualization","500","300","500","1.548","3.66","0.4421447247431327","true"
"17458","8","1","0.6","no-visualization","500","300","500","2.03","3.584","0.4746738823263434","true"
"17457","7","1","0.6","no-visualization","500","300","500","1.972","3.698","0.4827778530356966","true"
"17461","1","1","0.7","no-visualization","500","300","500","1","3.594","0.25898490963855414","true"
"17462","2","1","0.7","no-visualization","500","300","500","1.484","3.806","0.42552094018076836","true"
"17460","10","1","0.6","no-visualization","500","300","500","2.424","3.726","0.4831540424059846","true"
"17459","9","1","0.6","no-visualization","500","300","500","2.214","3.756","0.48115674976481604","true"
"17463","3","1","0.7","no-visualization","500","300","500","1.606","3.718","0.4488870231603173","true"
"17465","5","1","0.7","no-visualization","500","300","500","1.894","3.678","0.4735994219161782","true"
"17467","7","1","0.7","no-visualization","500","300","500","1.978","3.59","0.45742886861788407","true"
"17466","6","1","0.7","no-visualization","500","300","500","1.926","3.772","0.48266512212881435","true"
"17468","8","1","0.7","no-visualization","500","300","500","2.112","3.718","0.4896503816473453","true"
"17464","4","1","0.7","no-visualization","500","300","500","1.712","3.634","0.4560848046884701","true"
"17469","9","1","0.7","no-visualization","500","300","500","2.288","3.722","0.4834568129589151","true"
"17472","2","1","0.8","no-visualization","500","300","500","1.488","3.62","0.4038073411886782","true"
"17470","10","1","0.7","no-visualization","500","300","500","2.372","3.702","0.4634358808242473","true"
"17471","1","1","0.8","no-visualization","500","300","500","1","3.654","0.27033627383863107","true"
"17473","3","1","0.8","no-visualization","500","300","500","1.658","3.486","0.4345716273729868","true"
"17475","5","1","0.8","no-visualization","500","300","500","1.862","3.412","0.46244521005927286","true"
"17474","4","1","0.8","no-visualization","500","300","500","1.692","3.572","0.4382661565409793","true"
"17477","7","1","0.8","no-visualization","500","300","500","2.114","3.55","0.4807665327510917","true"
"17478","8","1","0.8","no-visualization","500","300","500","2.08","3.682","0.46552163161489335","true"
"17481","1","1","0.9","no-visualization","500","300","500","1","3.586","0.288422235701288","true"
"17480","10","1","0.8","no-visualization","500","300","500","2.266","3.716","0.4585052769616808","true"
"17476","6","1","0.8","no-visualization","500","300","500","1.98","3.684","0.4517900346588163","true"
"17482","2","1","0.9","no-visualization","500","300","500","1.496","3.6","0.36978393399170656","true"
"17479","9","1","0.8","no-visualization","500","300","500","2.28","3.56","0.46484456891378273","true"
"17483","3","1","0.9","no-visualization","500","300","500","1.646","3.492","0.4374612511894569","true"
"17484","4","1","0.9","no-visualization","500","300","500","1.77","3.752","0.46301521856665095","true"
"17486","6","1","0.9","no-visualization","500","300","500","1.964","3.738","0.46780950113848113","true"
"17485","5","1","0.9","no-visualization","500","300","500","1.898","3.698","0.43700009100398873","true"
"17487","7","1","0.9","no-visualization","500","300","500","2.032","3.726","0.45774350581404744","true"
"17489","9","1","0.9","no-visualization","500","300","500","2.166","3.694","0.449807150157352","true"
"17491","1","1","1","no-visualization","500","300","500","1","3.618","0.3291632128993729","true"
"17490","10","1","0.9","no-visualization","500","300","500","2.166","3.61","0.45562164728222204","true"
"17488","8","1","0.9","no-visualization","500","300","500","2.224","3.634","0.4791883301843174","true"
"17493","3","1","1","no-visualization","500","300","500","1.648","3.748","0.42506717557251905","true"
"17492","2","1","1","no-visualization","500","300","500","1.488","3.626","0.36905788667687583","true"
"17494","4","1","1","no-visualization","500","300","500","1.844","3.614","0.4751442675800926","true"
"17496","6","1","1","no-visualization","500","300","500","1.98","3.682","0.4724820116883814","true"
"17495","5","1","1","no-visualization","500","300","500","1.916","3.724","0.47268866067152643","true"
"17497","7","1","1","no-visualization","500","300","500","2.104","3.696","0.47961917111883423","true"
"17498","8","1","1","no-visualization","500","300","500","2.14","3.612","0.4797224780242778","true"
"17501","1","1","1.1","no-visualization","500","300","500","1","3.54","0.32218475107040884","true"
"17500","10","1","1","no-visualization","500","300","500","2.376","3.696","0.4657927010639512","true"
"17503","3","1","1.1","no-visualization","500","300","500","1.628","3.61","0.4344148728395323","true"
"17499","9","1","1","no-visualization","500","300","500","2.308","3.566","0.4759393421614695","true"
"17502","2","1","1.1","no-visualization","500","300","500","1.478","3.556","0.379704404740011","true"
"17504","4","1","1.1","no-visualization","500","300","500","1.762","3.736","0.4467479202372212","true"
"17505","5","1","1.1","no-visualization","500","300","500","1.924","3.452","0.4685918939004171","true"
"17506","6","1","1.1","no-visualization","500","300","500","1.918","3.546","0.4520887068847048","true"
"17508","8","1","1.1","no-visualization","500","300","500","1.984","3.634","0.4558610196734667","true"
"17507","7","1","1.1","no-visualization","500","300","500","1.97","3.614","0.46521649293276013","true"
"17509","9","1","1.1","no-visualization","500","300","500","2.084","3.604","0.46662183705827404","true"
"17511","1","1","1.2","no-visualization","500","300","500","1","3.598","0.3152476082938696","true"
"17512","2","1","1.2","no-visualization","500","300","500","1.466","3.692","0.3844870121519959","true"
"17513","3","1","1.2","no-visualization","500","300","500","1.652","3.712","0.4463426461083927","true"
"17510","10","1","1.1","no-visualization","500","300","500","2.252","3.726","0.4661765319426337","true"
"17515","5","1","1.2","no-visualization","500","300","500","1.918","3.606","0.4766000492550176","true"
"17514","4","1","1.2","no-visualization","500","300","500","1.74","3.63","0.43978104593937306","true"
"17516","6","1","1.2","no-visualization","500","300","500","1.994","3.764","0.45935523752356316","true"
"17517","7","1","1.2","no-visualization","500","300","500","1.958","3.59","0.4760917085924813","true"
"17519","9","1","1.2","no-visualization","500","300","500","2.162","3.672","0.47482693330274955","true"
"17518","8","1","1.2","no-visualization","500","300","500","2.142","3.608","0.47137184178428315","true"
"17520","10","1","1.2","no-visualization","500","300","500","2.4","3.704","0.5023291716610272","true"
"17521","1","1","1.3","no-visualization","500","300","500","1","3.442","0.3174813041938773","true"
"17524","4","1","1.3","no-visualization","500","300","500","1.766","3.75","0.4571728864715312","true"
"17522","2","1","1.3","no-visualization","500","300","500","1.474","3.726","0.3698614287017607","true"
"17523","3","1","1.3","no-visualization","500","300","500","1.674","3.828","0.4527451659605461","true"
"17525","5","1","1.3","no-visualization","500","300","500","1.938","3.664","0.49207621872644614","true"
"17526","6","1","1.3","no-visualization","500","300","500","2.044","3.668","0.49435673279251646","true"
"17527","7","1","1.3","no-visualization","500","300","500","2.172","3.686","0.4913072244135354","true"
"17528","8","1","1.3","no-visualization","500","300","500","2.222","3.714","0.4917269780262443","true"
"17531","1","1","1.4","no-visualization","500","300","500","1","3.468","0.3406092462927107","true"
"17533","3","1","1.4","no-visualization","500","300","500","1.766","3.87","0.4804394754155887","true"
"17530","10","1","1.3","no-visualization","500","300","500","2.454","3.624","0.5048234055923689","true"
"17532","2","1","1.4","no-visualization","500","300","500","1.424","3.54","0.3927414517984356","true"
"17535","5","1","1.4","no-visualization","500","300","500","2.022","3.752","0.4979366016201375","true"
"17534","4","1","1.4","no-visualization","500","300","500","1.968","3.79","0.488942850308568","true"
"17529","9","1","1.3","no-visualization","500","300","500","2.514","3.6","0.5055136802530218","true"
"17537","7","1","1.4","no-visualization","500","300","500","2.158","3.826","0.4834896526272081","true"
"17536","6","1","1.4","no-visualization","500","300","500","2.132","3.724","0.5030560355513117","true"
"17538","8","1","1.4","no-visualization","500","300","500","2.33","3.726","0.5040047400916149","true"
"17539","9","1","1.4","no-visualization","500","300","500","2.352","3.768","0.5163485506674034","true"
"17541","1","1","1.5","no-visualization","500","300","500","1","3.756","0.339902314758114","true"
"17540","10","1","1.4","no-visualization","500","300","500","2.324","3.76","0.5083016982273301","true"
"17542","2","1","1.5","no-visualization","500","300","500","1.466","3.544","0.367143937435367","true"
"17543","3","1","1.5","no-visualization","500","300","500","1.9","3.77","0.47510334541688265","true"
"17545","5","1","1.5","no-visualization","500","300","500","2.11","3.722","0.5058351455296518","true"
"17544","4","1","1.5","no-visualization","500","300","500","1.96","3.77","0.47767421485081635","true"
"17547","7","1","1.5","no-visualization","500","300","500","2.274","3.578","0.5118628409739633","true"
"17546","6","1","1.5","no-visualization","500","300","500","2.118","3.796","0.49088616096248383","true"
"17549","9","1","1.5","no-visualization","500","300","500","2.338","3.724","0.5167168492933139","true"
"17550","10","1","1.5","no-visualization","500","300","500","2.588","3.64","0.5010498062015503","true"
"17552","2","1","1.6","no-visualization","500","300","500","1.488","3.744","0.3651730411310103","true"
"17553","3","1","1.6","no-visualization","500","300","500","1.882","3.858","0.47555912951947343","true"
"17548","8","1","1.5","no-visualization","500","300","500","2.302","3.804","0.49881153225256347","true"
"17551","1","1","1.6","no-visualization","500","300","500","1","3.492","0.34949257494414787","true"
"17555","5","1","1.6","no-visualization","500","300","500","1.948","3.666","0.4880548718364845","true"
"17554","4","1","1.6","no-visualization","500","300","500","1.966","3.9","0.4863036902393855","true"
"17556","6","1","1.6","no-visualization","500","300","500","2.112","3.67","0.49611300552596493","true"
"17557","7","1","1.6","no-visualization","500","300","500","2.204","3.648","0.49892097814812825","true"
"17558","8","1","1.6","no-visualization","500","300","500","2.228","3.822","0.4845603033717128","true"
"17559","9","1","1.6","no-visualization","500","300","500","2.338","3.592","0.5156884559831124","true"
"17562","2","1","1.7","no-visualization","500","300","500","1.458","3.674","0.3720977749136284","true"
"17560","10","1","1.6","no-visualization","500","300","500","2.58","3.714","0.516302754866221","true"
"17563","3","1","1.7","no-visualization","500","300","500","1.804","3.816","0.4534873719673506","true"
"17561","1","1","1.7","no-visualization","500","300","500","1","3.516","0.34243866696404407","true"
"17565","5","1","1.7","no-visualization","500","300","500","2.08","3.762","0.49701324363503313","true"
"17564","4","1","1.7","no-visualization","500","300","500","1.986","3.6","0.48750405904059063","true"
"17567","7","1","1.7","no-visualization","500","300","500","2.31","3.732","0.5036893461756375","true"
"17566","6","1","1.7","no-visualization","500","300","500","2.108","3.64","0.49924732156454393","true"
"17568","8","1","1.7","no-visualization","500","300","500","2.4","3.872","0.5237101578589229","true"
"17569","9","1","1.7","no-visualization","500","300","500","2.362","3.728","0.5097361508204672","true"
"17570","10","1","1.7","no-visualization","500","300","500","2.404","3.832","0.5022856827718497","true"
"17572","2","1","1.8","no-visualization","500","300","500","1.49","3.71","0.3666142500890626","true"
"17571","1","1","1.8","no-visualization","500","300","500","1","3.548","0.3406751679464788","true"
"17573","3","1","1.8","no-visualization","500","300","500","1.858","3.812","0.45915896674771844","true"
"17574","4","1","1.8","no-visualization","500","300","500","2.022","3.768","0.5026658380439964","true"
"17575","5","1","1.8","no-visualization","500","300","500","2.094","3.78","0.5008649718202879","true"
"17576","6","1","1.8","no-visualization","500","300","500","2.126","3.738","0.496530020101792","true"
"17578","8","1","1.8","no-visualization","500","300","500","2.384","3.712","0.5061816116758477","true"
"17579","9","1","1.8","no-visualization","500","300","500","2.492","3.744","0.535845376635092","true"
"17581","1","1","1.9","no-visualization","500","300","500","1","3.506","0.32988227633806455","true"
"17577","7","1","1.8","no-visualization","500","300","500","2.306","3.66","0.4916267452479358","true"
"17583","3","1","1.9","no-visualization","500","300","500","1.866","3.88","0.44928668740633293","true"
"17580","10","1","1.8","no-visualization","500","300","500","2.524","3.63","0.5167702967475329","true"
"17582","2","1","1.9","no-visualization","500","300","500","1.476","3.614","0.37158384245628623","true"
"17585","5","1","1.9","no-visualization","500","300","500","2.122","3.862","0.4885459407669216","true"
"17584","4","1","1.9","no-visualization","500","300","500","1.98","3.778","0.4841650569908661","true"
"17586","6","1","1.9","no-visualization","500","300","500","2.182","3.666","0.510288944793078","true"
"17587","7","1","1.9","no-visualization","500","300","500","2.214","3.796","0.4943555522467071","true"
"17589","9","1","1.9","no-visualization","500","300","500","2.428","3.656","0.508702720875187","true"
"17591","1","1","2","no-visualization","500","300","500","1","3.582","0.37561387316237693","true"
"17588","8","1","1.9","no-visualization","500","300","500","2.426","3.728","0.49937246285259146","true"
"17592","2","1","2","no-visualization","500","300","500","1.5","3.596","0.413753406326034","true"
"17590","10","1","1.9","no-visualization","500","300","500","2.594","3.908","0.5066911525076399","true"
"17594","4","1","2","no-visualization","500","300","500","1.98","3.75","0.4887080482241773","true"
"17593","3","1","2","no-visualization","500","300","500","1.776","3.626","0.4479759980406565","true"
"17596","6","1","2","no-visualization","500","300","500","2.062","3.756","0.4976567041403895","true"
"17595","5","1","2","no-visualization","500","300","500","2.124","3.672","0.49255486927828085","true"
"17599","9","1","2","no-visualization","500","300","500","2.246","3.62","0.5185612351011921","true"
"17597","7","1","2","no-visualization","500","300","500","2.258","3.646","0.5293136627152373","true"
"17598","8","1","2","no-visualization","500","300","500","2.426","3.764","0.5070384179806606","true"
"17602","2","1","0.1","no-visualization","500","300","500","1.3","3.638","0.38976596690772075","true"
"17601","1","1","0.1","no-visualization","500","300","500","1","3.718","0.38390794132524064","true"
"17600","10","1","2","no-visualization","500","300","500","2.642","3.648","0.5306786035810745","true"
"17603","3","1","0.1","no-visualization","500","300","500","1.536","3.614","0.39270069585131734","true"
"17604","4","1","0.1","no-visualization","500","300","500","1.752","3.66","0.37891752341786583","true"
"17606","6","1","0.1","no-visualization","500","300","500","2.26","3.428","0.36733486986584324","true"
"17605","5","1","0.1","no-visualization","500","300","500","2.014","3.592","0.367320126182965","true"
"17608","8","1","0.1","no-visualization","500","300","500","2.664","3.682","0.38092700244064776","true"
"17607","7","1","0.1","no-visualization","500","300","500","2.496","3.538","0.3781237527508922","true"
"17609","9","1","0.1","no-visualization","500","300","500","3.094","3.514","0.38028857123978593","true"
"17611","1","1","0.2","no-visualization","500","300","500","1","3.762","0.3350275998602539","true"
"17613","3","1","0.2","no-visualization","500","300","500","1.322","3.824","0.33189450780312146","true"
"17614","4","1","0.2","no-visualization","500","300","500","1.484","3.534","0.3415095184770433","true"
"17612","2","1","0.2","no-visualization","500","300","500","1.172","3.708","0.3335417147251057","true"
"17615","5","1","0.2","no-visualization","500","300","500","1.538","3.678","0.36339215300460415","true"
"17610","10","1","0.1","no-visualization","500","300","500","3.308","3.536","0.3779318956699624","true"
"17616","6","1","0.2","no-visualization","500","300","500","1.862","3.784","0.3534826018808778","true"
"17617","7","1","0.2","no-visualization","500","300","500","1.864","3.638","0.3458364197530866","true"
"17619","9","1","0.2","no-visualization","500","300","500","2.048","3.748","0.3450207348681203","true"
"17618","8","1","0.2","no-visualization","500","300","500","2.026","3.748","0.3458510368845973","true"
"17622","2","1","0.3","no-visualization","500","300","500","1.186","3.586","0.27028374142258543","true"
"17621","1","1","0.3","no-visualization","500","300","500","1","3.658","0.21692516137644324","true"
"17620","10","1","0.2","no-visualization","500","300","500","2.418","3.562","0.3545865466677013","true"
"17624","4","1","0.3","no-visualization","500","300","500","1.414","3.64","0.30951855244052273","true"
"17623","3","1","0.3","no-visualization","500","300","500","1.36","3.562","0.3033651695526695","true"
"17625","5","1","0.3","no-visualization","500","300","500","1.59","3.666","0.3270408459271041","true"
"17626","6","1","0.3","no-visualization","500","300","500","1.664","3.552","0.32069713196587396","true"
"17627","7","1","0.3","no-visualization","500","300","500","1.822","3.582","0.3184937454184306","true"
"17628","8","1","0.3","no-visualization","500","300","500","1.898","3.642","0.33258322909709137","true"
"17629","9","1","0.3","no-visualization","500","300","500","2.196","3.52","0.32322342678179705","true"
"17630","10","1","0.3","no-visualization","500","300","500","2.298","3.682","0.32453000505500335","true"
"17631","1","1","0.4","no-visualization","500","300","500","1","3.572","0.22280999848757768","true"
"17633","3","1","0.4","no-visualization","500","300","500","1.396","3.438","0.34622848933659434","true"
"17634","4","1","0.4","no-visualization","500","300","500","1.564","3.654","0.38850029256875435","true"
"17632","2","1","0.4","no-visualization","500","300","500","1.228","3.67","0.34526120197108856","true"
"17635","5","1","0.4","no-visualization","500","300","500","1.632","3.614","0.3669696731699483","true"
"17636","6","1","0.4","no-visualization","500","300","500","1.794","3.796","0.37869225465410256","true"
"17638","8","1","0.4","no-visualization","500","300","500","2.284","3.652","0.4113291465998841","true"
"17637","7","1","0.4","no-visualization","500","300","500","2","3.672","0.3738751668281624","true"
"17639","9","1","0.4","no-visualization","500","300","500","2.078","3.626","0.3911554406087184","true"
"17641","1","1","0.5","no-visualization","500","300","500","1","3.646","0.25253228000668265","true"
"17640","10","1","0.4","no-visualization","500","300","500","2.322","3.68","0.4029966271179717","true"
"17644","4","1","0.5","no-visualization","500","300","500","1.592","3.842","0.4480503629091984","true"
"17643","3","1","0.5","no-visualization","500","300","500","1.494","3.656","0.4319311363972217","true"
"17642","2","1","0.5","no-visualization","500","300","500","1.34","3.626","0.430070036201615","true"
"17645","5","1","0.5","no-visualization","500","300","500","1.664","3.758","0.42837118625399256","true"
"17647","7","1","0.5","no-visualization","500","300","500","1.8","3.806","0.4292376088705449","true"
"17648","8","1","0.5","no-visualization","500","300","500","2.124","3.82","0.457675350701403","true"
"17646","6","1","0.5","no-visualization","500","300","500","1.85","3.61","0.45782730992158194","true"
"17649","9","1","0.5","no-visualization","500","300","500","2.112","3.868","0.4675812978136771","true"
"17650","10","1","0.5","no-visualization","500","300","500","2.312","3.692","0.47000321143270074","true"
"17651","1","1","0.6","no-visualization","500","300","500","1","3.466","0.2516609186870543","true"
"17653","3","1","0.6","no-visualization","500","300","500","1.592","3.666","0.46433485913967615","true"
"17652","2","1","0.6","no-visualization","500","300","500","1.43","3.764","0.4265775651040062","true"
"17655","5","1","0.6","no-visualization","500","300","500","1.732","3.742","0.4736434925431969","true"
"17654","4","1","0.6","no-visualization","500","300","500","1.666","3.704","0.46795332336082396","true"
"17656","6","1","0.6","no-visualization","500","300","500","1.928","3.734","0.4928946131678116","true"
"17658","8","1","0.6","no-visualization","500","300","500","2.188","3.768","0.4831170901539208","true"
"17657","7","1","0.6","no-visualization","500","300","500","1.968","3.822","0.483054707165632","true"
"17659","9","1","0.6","no-visualization","500","300","500","2.214","3.72","0.48447431545598507","true"
"17662","2","1","0.7","no-visualization","500","300","500","1.492","3.66","0.4239896427416846","true"
"17660","10","1","0.6","no-visualization","500","300","500","2.184","3.794","0.48278074589527586","true"
"17663","3","1","0.7","no-visualization","500","300","500","1.63","3.696","0.4543238312428736","true"
"17665","5","1","0.7","no-visualization","500","300","500","1.806","3.754","0.46198029160382126","true"
"17661","1","1","0.7","no-visualization","500","300","500","1","3.584","0.2512776715259185","true"
"17664","4","1","0.7","no-visualization","500","300","500","1.7","3.77","0.4637357587998457","true"
"17666","6","1","0.7","no-visualization","500","300","500","1.944","3.558","0.46937173411442823","true"
"17667","7","1","0.7","no-visualization","500","300","500","2","3.646","0.46646307171844353","true"
"17668","8","1","0.7","no-visualization","500","300","500","2.25","3.57","0.498924301860976","true"
"17669","9","1","0.7","no-visualization","500","300","500","2.196","3.69","0.48510252971000806","true"
"17671","1","1","0.8","no-visualization","500","300","500","1","3.498","0.27679423645023254","true"
"17670","10","1","0.7","no-visualization","500","300","500","2.282","3.704","0.4625539386335592","true"
"17673","3","1","0.8","no-visualization","500","300","500","1.612","3.632","0.43451933977089235","true"
"17674","4","1","0.8","no-visualization","500","300","500","1.734","3.616","0.44099735439877774","true"
"17672","2","1","0.8","no-visualization","500","300","500","1.478","3.722","0.3888740941677972","true"
"17675","5","1","0.8","no-visualization","500","300","500","1.858","3.452","0.4757134262740791","true"
"17676","6","1","0.8","no-visualization","500","300","500","1.954","3.66","0.46090135623445566","true"
"17678","8","1","0.8","no-visualization","500","300","500","2.252","3.654","0.4674561752750592","true"
"17677","7","1","0.8","no-visualization","500","300","500","2.038","3.504","0.47609454648338984","true"
"17679","9","1","0.8","no-visualization","500","300","500","2.23","3.59","0.47685410728796546","true"
"17681","1","1","0.9","no-visualization","500","300","500","1","3.496","0.28754778146838567","true"
"17684","4","1","0.9","no-visualization","500","300","500","1.72","3.672","0.4445340312058142","true"
"17680","10","1","0.8","no-visualization","500","300","500","2.39","3.548","0.4768193168069603","true"
"17683","3","1","0.9","no-visualization","500","300","500","1.678","3.716","0.4333503396037438","true"
"17685","5","1","0.9","no-visualization","500","300","500","1.908","3.75","0.443460198784221","true"
"17682","2","1","0.9","no-visualization","500","300","500","1.486","3.658","0.3657310313493869","true"
"17687","7","1","0.9","no-visualization","500","300","500","2.132","3.496","0.4600538026153146","true"
"17686","6","1","0.9","no-visualization","500","300","500","1.936","3.746","0.45040296376860856","true"
"17689","9","1","0.9","no-visualization","500","300","500","2.29","3.744","0.4751604160765952","true"
"17692","2","1","1","no-visualization","500","300","500","1.476","3.662","0.39423010780847634","true"
"17688","8","1","0.9","no-visualization","500","300","500","2.088","3.66","0.4611832727076766","true"
"17691","1","1","1","no-visualization","500","300","500","1","3.558","0.3266802303262955","true"
"17690","10","1","0.9","no-visualization","500","300","500","2.456","3.626","0.4699364524493007","true"
"17694","4","1","1","no-visualization","500","300","500","1.768","3.638","0.47109702909333473","true"
"17695","5","1","1","no-visualization","500","300","500","1.954","3.642","0.46502234014327437","true"
"17693","3","1","1","no-visualization","500","300","500","1.7","3.582","0.4476612564445291","true"
"17696","6","1","1","no-visualization","500","300","500","1.962","3.682","0.4705573405439795","true"
"17697","7","1","1","no-visualization","500","300","500","2.134","3.584","0.46681072410632474","true"
"17698","8","1","1","no-visualization","500","300","500","2.126","3.582","0.47848931419457696","true"
"17699","9","1","1","no-visualization","500","300","500","2.328","3.626","0.4900933065086184","true"
"17700","10","1","1","no-visualization","500","300","500","2.252","3.566","0.46129275610801546","true"
"17701","1","1","1.1","no-visualization","500","300","500","1","3.548","0.31591397733302407","true"
"17702","2","1","1.1","no-visualization","500","300","500","1.454","3.73","0.39360450889782045","true"
"17704","4","1","1.1","no-visualization","500","300","500","1.746","3.768","0.4273720203968403","true"
"17705","5","1","1.1","no-visualization","500","300","500","1.94","3.584","0.46285485396510656","true"
"17703","3","1","1.1","no-visualization","500","300","500","1.61","3.76","0.4273310028169317","true"
"17706","6","1","1.1","no-visualization","500","300","500","1.994","3.576","0.4514678717662391","true"
"17707","7","1","1.1","no-visualization","500","300","500","2.028","3.744","0.4575724272930653","true"
"17708","8","1","1.1","no-visualization","500","300","500","2.118","3.65","0.47420159779071","true"
"17711","1","1","1.2","no-visualization","500","300","500","1","3.79","0.3246195234793351","true"
"17709","9","1","1.1","no-visualization","500","300","500","2.436","3.552","0.48798061455012115","true"
"17710","10","1","1.1","no-visualization","500","300","500","2.336","3.71","0.47185742237726236","true"
"17712","2","1","1.2","no-visualization","500","300","500","1.468","3.706","0.3903279013651543","true"
"17714","4","1","1.2","no-visualization","500","300","500","1.824","3.644","0.45302839850091237","true"
"17715","5","1","1.2","no-visualization","500","300","500","1.98","3.726","0.47734189065796245","true"
"17713","3","1","1.2","no-visualization","500","300","500","1.674","3.572","0.4436742002337665","true"
"17717","7","1","1.2","no-visualization","500","300","500","1.968","3.642","0.46148936604482155","true"
"17719","9","1","1.2","no-visualization","500","300","500","2.238","3.68","0.45687177164547704","true"
"17716","6","1","1.2","no-visualization","500","300","500","2.068","3.636","0.4680854344404453","true"
"17718","8","1","1.2","no-visualization","500","300","500","2.202","3.738","0.5002718792666789","true"
"17720","10","1","1.2","no-visualization","500","300","500","2.364","3.64","0.47768912290366666","true"
"17721","1","1","1.3","no-visualization","500","300","500","1","3.572","0.3271221026930927","true"
"17722","2","1","1.3","no-visualization","500","300","500","1.452","3.572","0.3804720633059359","true"
"17724","4","1","1.3","no-visualization","500","300","500","1.796","3.808","0.46134770251284063","true"
"17725","5","1","1.3","no-visualization","500","300","500","1.94","3.69","0.4781917341119753","true"
"17728","8","1","1.3","no-visualization","500","300","500","2.068","3.79","0.5097104518844968","true"
"17723","3","1","1.3","no-visualization","500","300","500","1.69","3.688","0.4667738825122977","true"
