"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/25/2024 22:08:12:429 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"298","8","1","1.5","no-visualization","500","300","500","2.3","3.906","0.5068465162733132","true"
"301","1","1","1.75","no-visualization","500","300","500","1","3.612","0.3349700373640494","true"
"300","10","1","1.5","no-visualization","500","300","500","2.596","3.876","0.5207958356274086","true"
"302","2","1","1.75","no-visualization","500","300","500","1.474","3.678","0.3593676832439396","true"
"303","3","1","1.75","no-visualization","500","300","500","1.868","3.658","0.4636940978550397","true"
"305","5","1","1.75","no-visualization","500","300","500","2.138","3.792","0.5061886380607733","true"
"304","4","1","1.75","no-visualization","500","300","500","2.062","3.968","0.473913534602037","true"
"306","6","1","1.75","no-visualization","500","300","500","2.162","3.856","0.5162886026987826","true"
"307","7","1","1.75","no-visualization","500","300","500","2.312","3.672","0.5052467124994233","true"
"309","9","1","1.75","no-visualization","500","300","500","2.32","3.724","0.5136199896247617","true"
"308","8","1","1.75","no-visualization","500","300","500","2.296","3.702","0.4922186981635944","true"
"310","10","1","1.75","no-visualization","500","300","500","2.638","3.65","0.5336344059282832","true"
"312","2","1","2","no-visualization","500","300","500","1.45","3.586","0.4212019690335141","true"
"311","1","1","2","no-visualization","500","300","500","1","3.56","0.38357431763541233","true"
"313","3","1","2","no-visualization","500","300","500","1.866","3.786","0.46171111363722506","true"
"314","4","1","2","no-visualization","500","300","500","1.982","3.746","0.47072278837384524","true"
"316","6","1","2","no-visualization","500","300","500","2.178","3.75","0.5042575222316973","true"
"317","7","1","2","no-visualization","500","300","500","2.16","3.862","0.48065844865682006","true"
"318","8","1","2","no-visualization","500","300","500","2.352","3.758","0.5106044400834048","true"
"315","5","1","2","no-visualization","500","300","500","2.058","3.712","0.5039991138679665","true"
"319","9","1","2","no-visualization","500","300","500","2.494","3.588","0.5112164598768189","true"
"320","10","1","2","no-visualization","500","300","500","2.386","3.706","0.5031078356704453","true"
"321","1","1","0.25","no-visualization","500","300","500","1","3.474","0.2520297170257737","true"
"322","2","1","0.25","no-visualization","500","300","500","1.174","3.602","0.28809612215383573","true"
"323","3","1","0.25","no-visualization","500","300","500","1.286","3.548","0.2955469969217554","true"
"324","4","1","0.25","no-visualization","500","300","500","1.5","3.636","0.29974126870990747","true"
"325","5","1","0.25","no-visualization","500","300","500","1.566","3.53","0.32293110895955895","true"
"327","7","1","0.25","no-visualization","500","300","500","1.874","3.646","0.29472704750801504","true"
"328","8","1","0.25","no-visualization","500","300","500","2.056","3.76","0.31318819133034387","true"
"329","9","1","0.25","no-visualization","500","300","500","2.134","3.562","0.3206810508583921","true"
"326","6","1","0.25","no-visualization","500","300","500","1.728","3.46","0.30485199131064433","true"
"330","10","1","0.25","no-visualization","500","300","500","2.376","3.724","0.31776515289905394","true"
"331","1","1","0.5","no-visualization","500","300","500","1","3.558","0.24816995338831113","true"
"332","2","1","0.5","no-visualization","500","300","500","1.346","3.6","0.41666571399407965","true"
"333","3","1","0.5","no-visualization","500","300","500","1.488","3.714","0.44509066745422354","true"
"334","4","1","0.5","no-visualization","500","300","500","1.6","3.788","0.4367252163352058","true"
"335","5","1","0.5","no-visualization","500","300","500","1.734","3.766","0.44716877603961963","true"
"336","6","1","0.5","no-visualization","500","300","500","1.75","3.686","0.4569320245036531","true"
"337","7","1","0.5","no-visualization","500","300","500","1.928","3.578","0.45271644500572195","true"
"338","8","1","0.5","no-visualization","500","300","500","1.976","3.808","0.47292909535452327","true"
"339","9","1","0.5","no-visualization","500","300","500","2.248","3.648","0.4749839881277821","true"
"340","10","1","0.5","no-visualization","500","300","500","2.278","3.596","0.46559620966365045","true"
"341","1","1","0.75","no-visualization","500","300","500","1","3.65","0.2561197534284529","true"
"342","2","1","0.75","no-visualization","500","300","500","1.49","3.698","0.41049082447511787","true"
"343","3","1","0.75","no-visualization","500","300","500","1.592","3.66","0.4349989160439943","true"
"344","4","1","0.75","no-visualization","500","300","500","1.738","3.624","0.4418565544709804","true"
"346","6","1","0.75","no-visualization","500","300","500","1.938","3.534","0.46137813570304564","true"
"347","7","1","0.75","no-visualization","500","300","500","2.02","3.696","0.4621443701136459","true"
"345","5","1","0.75","no-visualization","500","300","500","1.862","3.814","0.4629199618195187","true"
"348","8","1","0.75","no-visualization","500","300","500","2.032","3.69","0.4450876510277738","true"
"351","1","1","1","no-visualization","500","300","500","1","3.616","0.32368692722756714","true"
"349","9","1","0.75","no-visualization","500","300","500","2.266","3.848","0.48235137604012696","true"
"350","10","1","0.75","no-visualization","500","300","500","2.386","3.6","0.4720664515802102","true"
"352","2","1","1","no-visualization","500","300","500","1.44","3.67","0.37468576091391287","true"
"353","3","1","1","no-visualization","500","300","500","1.654","3.718","0.4342903242122299","true"
"354","4","1","1","no-visualization","500","300","500","1.806","3.738","0.4532815662344262","true"
"356","6","1","1","no-visualization","500","300","500","1.974","3.576","0.46506221957943694","true"
"355","5","1","1","no-visualization","500","300","500","1.824","3.738","0.4437814123334881","true"
"357","7","1","1","no-visualization","500","300","500","2.174","3.738","0.49275601953190784","true"
"358","8","1","1","no-visualization","500","300","500","2.186","3.576","0.4830653190688669","true"
"359","9","1","1","no-visualization","500","300","500","2.364","3.572","0.48715647574085685","true"
"360","10","1","1","no-visualization","500","300","500","2.284","3.78","0.4789268111717629","true"
"362","2","1","1.25","no-visualization","500","300","500","1.472","3.646","0.36875516900573246","true"
"361","1","1","1.25","no-visualization","500","300","500","1","3.662","0.3526014342026793","true"
"363","3","1","1.25","no-visualization","500","300","500","1.706","3.622","0.4473026460216261","true"
"365","5","1","1.25","no-visualization","500","300","500","1.866","3.632","0.45891212413163673","true"
"366","6","1","1.25","no-visualization","500","300","500","2.026","3.744","0.4715269414509501","true"
"364","4","1","1.25","no-visualization","500","300","500","1.84","3.808","0.4515467965823685","true"
"367","7","1","1.25","no-visualization","500","300","500","2.236","3.688","0.49486323194703064","true"
"368","8","1","1.25","no-visualization","500","300","500","2.376","3.694","0.5157175534032107","true"
"369","9","1","1.25","no-visualization","500","300","500","2.222","3.862","0.4913586404105739","true"
"370","10","1","1.25","no-visualization","500","300","500","2.434","3.674","0.4971413345053979","true"
"371","1","1","1.5","no-visualization","500","300","500","1","3.58","0.34519428550603143","true"
"372","2","1","1.5","no-visualization","500","300","500","1.474","3.648","0.3723995368062146","true"
"373","3","1","1.5","no-visualization","500","300","500","1.816","3.792","0.46578331942267365","true"
"375","5","1","1.5","no-visualization","500","300","500","1.996","3.646","0.47860132120796145","true"
"374","4","1","1.5","no-visualization","500","300","500","1.96","3.748","0.46081548814120266","true"
"376","6","1","1.5","no-visualization","500","300","500","2.236","3.742","0.5337365018834573","true"
"377","7","1","1.5","no-visualization","500","300","500","2.198","3.78","0.5034827270084744","true"
"378","8","1","1.5","no-visualization","500","300","500","2.268","3.882","0.5129661487236399","true"
"379","9","1","1.5","no-visualization","500","300","500","2.388","3.754","0.5058804108093654","true"
"380","10","1","1.5","no-visualization","500","300","500","2.616","3.716","0.5174716257102802","true"
"381","1","1","1.75","no-visualization","500","300","500","1","3.506","0.3404292856893116","true"
"382","2","1","1.75","no-visualization","500","300","500","1.468","3.624","0.37239524725862105","true"
"385","5","1","1.75","no-visualization","500","300","500","2.08","3.754","0.5028523484756666","true"
"384","4","1","1.75","no-visualization","500","300","500","1.894","3.8","0.48363563931973097","true"
"386","6","1","1.75","no-visualization","500","300","500","2.116","3.742","0.49970482214946427","true"
"383","3","1","1.75","no-visualization","500","300","500","1.846","3.718","0.4547846463707493","true"
"387","7","1","1.75","no-visualization","500","300","500","2.35","3.756","0.529073053373316","true"
"388","8","1","1.75","no-visualization","500","300","500","2.274","3.68","0.4973062298785653","true"
"389","9","1","1.75","no-visualization","500","300","500","2.492","3.774","0.5101025545273132","true"
"390","10","1","1.75","no-visualization","500","300","500","2.352","3.738","0.4940442686380046","true"
"391","1","1","2","no-visualization","500","300","500","1","3.59","0.39154899828415374","true"
"392","2","1","2","no-visualization","500","300","500","1.492","3.816","0.40734707861731406","true"
"393","3","1","2","no-visualization","500","300","500","1.854","3.68","0.4573026648801545","true"
"395","5","1","2","no-visualization","500","300","500","2.112","3.814","0.5083838638512446","true"
"394","4","1","2","no-visualization","500","300","500","1.968","3.714","0.49265192651601303","true"
"396","6","1","2","no-visualization","500","300","500","2.158","3.77","0.5001904547703656","true"
"397","7","1","2","no-visualization","500","300","500","2.164","3.756","0.4974300662419305","true"
"398","8","1","2","no-visualization","500","300","500","2.388","3.774","0.5061021301149209","true"
"399","9","1","2","no-visualization","500","300","500","2.44","3.724","0.5339595976743193","true"
"400","10","1","2","no-visualization","500","300","500","2.586","3.728","0.5269424647533875","true"
"401","1","1","0.25","no-visualization","500","300","500","1","3.57","0.2449414052697615","true"
"402","2","1","0.25","no-visualization","500","300","500","1.184","3.572","0.2797594445578926","true"
"404","4","1","0.25","no-visualization","500","300","500","1.42","3.618","0.3220581938790894","true"
"403","3","1","0.25","no-visualization","500","300","500","1.352","3.596","0.31136517197911023","true"
"405","5","1","0.25","no-visualization","500","300","500","1.58","3.586","0.2992019304038604","true"
"406","6","1","0.25","no-visualization","500","300","500","1.646","3.614","0.3032695290063182","true"
"407","7","1","0.25","no-visualization","500","300","500","1.812","3.454","0.3093493741207028","true"
"408","8","1","0.25","no-visualization","500","300","500","2.038","3.582","0.30549370314842594","true"
"409","9","1","0.25","no-visualization","500","300","500","2.176","3.552","0.285568701754386","true"
"410","10","1","0.25","no-visualization","500","300","500","2.17","3.604","0.30533753556892257","true"
"411","1","1","0.5","no-visualization","500","300","500","1","3.584","0.25322130276906335","true"
"413","3","1","0.5","no-visualization","500","300","500","1.51","3.798","0.4504379913485054","true"
"414","4","1","0.5","no-visualization","500","300","500","1.662","3.798","0.4704990879241154","true"
"412","2","1","0.5","no-visualization","500","300","500","1.374","3.802","0.4273535833642774","true"
"416","6","1","0.5","no-visualization","500","300","500","1.83","3.656","0.4677418642713047","true"
"415","5","1","0.5","no-visualization","500","300","500","1.72","3.814","0.4542561193802583","true"
"417","7","1","0.5","no-visualization","500","300","500","1.872","3.818","0.439171170512305","true"
"418","8","1","0.5","no-visualization","500","300","500","2.01","3.664","0.4626325435676525","true"
"421","1","1","0.75","no-visualization","500","300","500","1","3.604","0.2655849311509481","true"
"420","10","1","0.5","no-visualization","500","300","500","2.444","3.662","0.4913860992171616","true"
"419","9","1","0.5","no-visualization","500","300","500","2.186","3.748","0.4686999597909133","true"
"422","2","1","0.75","no-visualization","500","300","500","1.458","3.598","0.3988058318778951","true"
"423","3","1","0.75","no-visualization","500","300","500","1.648","3.588","0.43613088053293414","true"
"424","4","1","0.75","no-visualization","500","300","500","1.704","3.62","0.43258022254127804","true"
"425","5","1","0.75","no-visualization","500","300","500","1.856","3.644","0.45389981161438253","true"
"427","7","1","0.75","no-visualization","500","300","500","1.994","3.63","0.4618322157136802","true"
"426","6","1","0.75","no-visualization","500","300","500","1.966","3.614","0.4348682051439634","true"
"428","8","1","0.75","no-visualization","500","300","500","2.234","3.692","0.47282310233181785","true"
"429","9","1","0.75","no-visualization","500","300","500","2.23","3.56","0.4768486597140509","true"
"431","1","1","1","no-visualization","500","300","500","1","3.488","0.3182726050616636","true"
"432","2","1","1","no-visualization","500","300","500","1.472","3.642","0.3828921407431767","true"
"430","10","1","0.75","no-visualization","500","300","500","2.306","3.65","0.48088746013263783","true"
"433","3","1","1","no-visualization","500","300","500","1.634","3.706","0.4448865900748439","true"
"435","5","1","1","no-visualization","500","300","500","1.938","3.672","0.471121626199887","true"
"434","4","1","1","no-visualization","500","300","500","1.72","3.76","0.4450435467980298","true"
"436","6","1","1","no-visualization","500","300","500","1.966","3.554","0.47693611386957996","true"
"437","7","1","1","no-visualization","500","300","500","2.016","3.658","0.47172330341837243","true"
"438","8","1","1","no-visualization","500","300","500","2.112","3.532","0.47669056720735553","true"
"439","9","1","1","no-visualization","500","300","500","2.248","3.8","0.47224686258935666","true"
"441","1","1","1.25","no-visualization","500","300","500","1","3.586","0.3173052844067141","true"
"440","10","1","1","no-visualization","500","300","500","2.302","3.582","0.4770348273927897","true"
"443","3","1","1.25","no-visualization","500","300","500","1.726","3.598","0.449139796147882","true"
"442","2","1","1.25","no-visualization","500","300","500","1.474","3.614","0.36958344539070676","true"
"444","4","1","1.25","no-visualization","500","300","500","1.804","3.678","0.4666091859848667","true"
"445","5","1","1.25","no-visualization","500","300","500","1.862","3.594","0.44914410757171275","true"
"446","6","1","1.25","no-visualization","500","300","500","1.916","3.682","0.4842249790774384","true"
"447","7","1","1.25","no-visualization","500","300","500","2.152","3.738","0.47527453841122913","true"
